accession,entry_name,gene_primary,protein_name,length_aa,mass_da,mw_kda,gene_upper,marker_categories,marker_notes,is_marker,signaling_categories,signaling_notes,is_signaling_prefix,families,family_categories,family_notes,mw_bin_start_kda,mw_bin_end_kda,mw_bin_label,protein_count,marker_count,signaling_prefix_count,family_count,audit_burden_score,audit_priority,defensive_note
A0A8V0X105,A0A8V0X105_CHICK,FASTKD3,FAST kinase domains 3,671,76467.88287999992,76.46788287999992,FASTKD3,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0X6D5,A0A8V0X6D5_CHICK,LOC419074,F-box/WD repeat-containing protein 7,686,76468.50758000005,76.46850758000005,LOC419074,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0YJ00,A0A8V0YJ00_CHICK,TBC1D15,TBC1 domain family member 15,661,76473.52197999998,76.47352197999997,TBC1D15,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A1D5PCZ1,A0A1D5PCZ1_CHICK,PRKCB,Protein kinase C,670,76477.53087999999,76.47753087999999,PRKCB,,,False,kinase signaling,protein kinase family prefix,True,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,configured signaling gene; check phospho/total controls and antibody validation
A0A8V0X1T3,A0A8V0X1T3_CHICK,,Cyclin N-terminal domain-containing protein,719,76478.66278000013,76.47866278000014,,,,False,,,False,Cell-cycle CDK/cyclin,cell-cycle family,cell-cycle proteins often used in signaling blots,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,configured audit family match: Cell-cycle CDK/cyclin
A0A8V0X8S8,A0A8V0X8S8_CHICK,STIM1,Stromal interaction molecule 1,677,76481.50008000011,76.48150008000012,STIM1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0XH95,A0A8V0XH95_CHICK,PRDM5,PR domain zinc finger protein 5,662,76485.6099799999,76.48560997999991,PRDM5,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZEC8,A0A8V0ZEC8_CHICK,PREPL,Prolyl endopeptidase,666,76497.03177999996,76.49703177999996,PREPL,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0Y8K9,A0A8V0Y8K9_CHICK,SLC34A2,Sodium-dependent phosphate transport protein 2B,701,76498.43967999985,76.49843967999985,SLC34A2,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0X310,A0A8V0X310_CHICK,EML3,EMAP like 3,701,76504.57128000003,76.50457128000004,EML3,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
F1NB57,F1NB57_CHICK,PLK2,Serine/threonine-protein kinase PLK,671,76506.63688000006,76.50663688000006,PLK2,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZH34,A0A8V0ZH34_CHICK,PTGS2,Prostaglandin G/H synthase 2,671,76511.11458,76.51111458,PTGS2,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0X733,A0A8V0X733_CHICK,,DNA helicase,654,76513.39657999993,76.51339657999993,,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A1D5NX91,A0A1D5NX91_CHICK,C5H14orf4,Interferon regulatory factor 2 binding protein like,741,76513.84308000005,76.51384308000004,C5H14ORF4,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0XCN5,A0A8V0XCN5_CHICK,LCMT2,tRNA wybutosine-synthesizing protein 4,684,76514.40987999998,76.51440987999997,LCMT2,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0YTD0,A0A8V0YTD0_CHICK,NCDN,Neurochondrin,702,76517.73818000001,76.51773818000001,NCDN,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0YTU8,A0A8V0YTU8_CHICK,TM9SF2L,Transmembrane 9 superfamily member,667,76518.48258,76.51848258,TM9SF2L,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0Y987,A0A8V0Y987_CHICK,SOAT1,Sterol O-acyltransferase 1,664,76520.19317999999,76.52019317999999,SOAT1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0Y797,A0A8V0Y797_CHICK,HOOK3,Hook microtubule tethering protein 3,660,76530.63007999993,76.53063007999992,HOOK3,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0X4N8,A0A8V0X4N8_CHICK,THOC5,THO complex 5,662,76532.76017999998,76.53276017999998,THOC5,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0Z3M1,A0A8V0Z3M1_CHICK,GNL2,Nucleolar GTP-binding protein 2,670,76532.76527999999,76.53276527999999,GNL2,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V1AJW9,A0A8V1AJW9_CHICK,NTNG2,Netrin-G2,691,76532.7993800001,76.5327993800001,NTNG2,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0YC69,A0A8V0YC69_CHICK,PJA2,RING-type E3 ubiquitin transferase,691,76536.1874800001,76.5361874800001,PJA2,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZPS2,A0A8V0ZPS2_CHICK,HSPA12A,Heat shock 70 kDa protein 12A,685,76537.51097999996,76.53751097999996,HSPA12A,,,False,,,False,Heat shock proteins,chaperone family,HSP family can overlap with marker/stress roles,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,configured audit family match: Heat shock proteins
A0A8V0ZKK7,A0A8V0ZKK7_CHICK,CDHR5,Cadherin related family member 5,699,76561.09328000007,76.56109328000008,CDHR5,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0XYV3,A0A8V0XYV3_CHICK,GTSE1,G2 and S-phase expressed 1,712,76565.06558000008,76.56506558000008,GTSE1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZXB2,A0A8V0ZXB2_CHICK,C1R,complement subcomponent C1r,679,76569.34838000001,76.56934838000001,C1R,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0YTM9,A0A8V0YTM9_CHICK,METTL13,eEF1A lysine and N-terminal methyltransferase,686,76572.40718000004,76.57240718000004,METTL13,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0YZ37,A0A8V0YZ37_CHICK,RTN1,Reticulon,702,76585.93418000008,76.58593418000008,RTN1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0YN35,A0A8V0YN35_CHICK,SLC44A1,Choline transporter-like protein,684,76588.18457999993,76.58818457999993,SLC44A1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0Z8B6,A0A8V0Z8B6_CHICK,CAPN13,Calpain 13,670,76591.08948000001,76.59108948000001,CAPN13,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V1A247,A0A8V1A247_CHICK,CARF,Calcium responsive transcription factor,705,76599.44488,76.59944488,CARF,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0YYK4,A0A8V0YYK4_CHICK,WDPCP,WD repeat containing planar cell polarity effector,681,76600.75097999997,76.60075097999997,WDPCP,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0Z3H5,A0A8V0Z3H5_CHICK,,Serine protease 56,713,76604.64018000007,76.60464018000008,,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZCI7,A0A8V0ZCI7_CHICK,MTA3,Metastasis-associated protein MTA3,679,76604.93538000004,76.60493538000004,MTA3,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0Y5J4,A0A8V0Y5J4_CHICK,EPB41L4A,Erythrocyte membrane protein band 4.1-like 4A,661,76605.04088000004,76.60504088000005,EPB41L4A,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A3Q2UF03,A0A3Q2UF03_CHICK,PIK3R1,Phosphoinositide-3-kinase regulatory subunit 1,661,76606.92507999996,76.60692507999995,PIK3R1,,,False,PI3K signaling,PI3K family,True,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,configured signaling gene; check phospho/total controls and antibody validation
A0A8V0YE03,A0A8V0YE03_CHICK,LDB3,LIM domain binding 3,707,76608.13568000025,76.60813568000026,LDB3,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZIG9,A0A8V0ZIG9_CHICK,MYO18B,G protein-coupled receptor kinase,661,76609.07727999997,76.60907727999997,MYO18B,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZZX5,A0A8V0ZZX5_CHICK,NRROS,Negative regulator of reactive oxygen species,689,76615.71408000002,76.61571408000002,NRROS,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0YJN8,A0A8V0YJN8_CHICK,CLINT1,Clathrin interactor 1,705,76619.33048000016,76.61933048000016,CLINT1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZR01,A0A8V0ZR01_CHICK,RBBP8NL,RBBP8 N-terminal like,684,76623.5227800001,76.6235227800001,RBBP8NL,,,False,cell-cycle signaling,RB family,True,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,configured signaling gene; check phospho/total controls and antibody validation
A0A8V0ZLB0,A0A8V0ZLB0_CHICK,MASP2,MBL associated serine protease 2,689,76625.98537999998,76.62598537999999,MASP2,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZCH4,A0A8V0ZCH4_CHICK,SLC4A1AP,Solute carrier family 4 member 1 adaptor protein,689,76627.29167999998,76.62729167999998,SLC4A1AP,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0XFN4,A0A8V0XFN4_CHICK,TMTC4,dolichyl-phosphate-mannose--protein mannosyltransferase,678,76636.08047999998,76.63608047999998,TMTC4,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZYX7,A0A8V0ZYX7_CHICK,EFCAB4B,EF-hand domain-containing protein,661,76645.42908,76.64542908,EFCAB4B,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0YXQ4,A0A8V0YXQ4_CHICK,BEGAIN,Brain enriched guanylate kinase associated,677,76656.16718000021,76.65616718000021,BEGAIN,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0YTQ7,A0A8V0YTQ7_CHICK,SLC28A3,Sodium/nucleoside cotransporter,684,76658.09217999996,76.65809217999997,SLC28A3,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V1AE85,A0A8V1AE85_CHICK,PECAM1,Platelet endothelial cell adhesion molecule,682,76663.43128000002,76.66343128000003,PECAM1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0Z508,A0A8V0Z508_CHICK,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,657,76664.97798000008,76.66497798000009,MAD1L1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0XL83,A0A8V0XL83_CHICK,SETDB2,Histone-lysine N-methyltransferase SETDB2,681,76668.89708000008,76.66889708000008,SETDB2,,,False,,,False,Histone family,nuclear marker family,histone family,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,configured audit family match: Histone family
A0A8V0XAV0,A0A8V0XAV0_CHICK,LRCH1,Leucine rich repeats and calponin homology domain containing 1,688,76675.58788000011,76.67558788000011,LRCH1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0Z3W6,A0A8V0Z3W6_CHICK,CLIP4,CAP-Gly domain containing linker protein family member 4,706,76675.81488000005,76.67581488000005,CLIP4,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0X523,A0A8V0X523_CHICK,LOC100857850,C2H2-type domain-containing protein,711,76676.19438000002,76.67619438000001,LOC100857850,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZHP2,A0A8V0ZHP2_CHICK,SLC6A6,Transporter,684,76680.25527999997,76.68025527999997,SLC6A6,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0YQ58,A0A8V0YQ58_CHICK,TP63,Tumor protein p63,680,76681.43598000005,76.68143598000005,TP63,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZM24,A0A8V0ZM24_CHICK,FOXP1,Forkhead box P1,684,76683.11168000002,76.68311168000001,FOXP1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0Y5J8,A0A8V0Y5J8_CHICK,EPB41L4A,Erythrocyte membrane protein band 4.1-like 4A,663,76686.39908000005,76.68639908000004,EPB41L4A,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
F1N826,F1N826_CHICK,IRAK2,Interleukin-1 receptor-associated kinase-like 2,690,76691.73427999996,76.69173427999996,IRAK2,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0X4C3,A0A8V0X4C3_CHICK,ARHGAP28,Rho GTPase activating protein 28,679,76697.00057999982,76.69700057999982,ARHGAP28,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V1A3N6,A0A8V1A3N6_CHICK,ARHGEF2,Rho/Rac guanine nucleotide exchange factor 2,702,76697.32538000005,76.69732538000005,ARHGEF2,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZE80,A0A8V0ZE80_CHICK,SLC3A1,Amino acid transporter heavy chain SLC3A1,674,76699.53808000001,76.69953808000001,SLC3A1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A1D5PUY5,A0A1D5PUY5_CHICK,PRKCB,Protein kinase C,672,76702.70258,76.70270258,PRKCB,,,False,kinase signaling,protein kinase family prefix,True,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,configured signaling gene; check phospho/total controls and antibody validation
A0A8V0ZEE4,A0A8V0ZEE4_CHICK,PREPL,Prolyl endopeptidase,664,76705.41417999996,76.70541417999996,PREPL,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V1AN33,A0A8V1AN33_CHICK,SPATA20,Spermatosis associated 20,679,76730.55758000008,76.73055758000008,SPATA20,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0Z7W5,A0A8V0Z7W5_CHICK,SLCO3A1,Solute carrier organic anion transporter family member,707,76734.66008,76.73466008,SLCO3A1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V1A4I8,A0A8V1A4I8_CHICK,DYTN,Dystrotelin,679,76743.53827999995,76.74353827999995,DYTN,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0X0C5,A0A8V0X0C5_CHICK,,Uncharacterized protein,704,76756.07788000008,76.75607788000008,,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0YJP3,A0A8V0YJP3_CHICK,CNGA2,Cyclic nucleotide gated channel subunit alpha 2,671,76766.28077999994,76.76628077999995,CNGA2,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0X3V2,A0A8V0X3V2_CHICK,PUS7L,Pseudouridylate synthase PUS7L,687,76769.53477999994,76.76953477999994,PUS7L,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0YZR2,A0A8V0YZR2_CHICK,KCNQ4,Potassium voltage-gated channel subfamily Q member 4,693,76777.89028000004,76.77789028000004,KCNQ4,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A1D5PXH4,A0A1D5PXH4_CHICK,GFPT1,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1,681,76778.11167999999,76.77811167999998,GFPT1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZJH6,A0A8V0ZJH6_CHICK,MAN2C1,Mannosidase alpha class 2C member 1,685,76782.44398000007,76.78244398000007,MAN2C1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZWK7,A0A8V0ZWK7_CHICK,SATB2,DNA-binding protein SATB,677,76785.83128000009,76.78583128000008,SATB2,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A1D5P1C0,A0A1D5P1C0_CHICK,LRRFIP2,Leucine-rich repeat flightless-interacting protein 2,669,76788.2736799999,76.78827367999989,LRRFIP2,,,False,,,False,Actin family,marker/cytoskeleton family,actin family and actin-related proteins,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,configured audit family match: Actin family
A0A8V1AF39,A0A8V1AF39_CHICK,ABCB8,Mitochondrial potassium channel ATP-binding subunit,730,76793.01878000006,76.79301878000005,ABCB8,,,False,,,False,Mitochondrial markers,organelle marker family,mitochondrial fraction markers,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,configured audit family match: Mitochondrial markers
A0A8V0Y3B7,A0A8V0Y3B7_CHICK,NAA35,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",666,76795.21258000004,76.79521258000004,NAA35,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0Z3Y1,A0A8V0Z3Y1_CHICK,CAPN8,calpain-2,674,76796.26807999995,76.79626807999995,CAPN8,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0YU93,A0A8V0YU93_CHICK,CHGB,Secretogranin-1,650,76802.2999800001,76.8022999800001,CHGB,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0Z2B4,A0A8V0Z2B4_CHICK,GFPT1,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1,681,76804.08837999999,76.80408837999998,GFPT1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A1D5PMX5,A0A1D5PMX5_CHICK,PATZ1,BTB/POZ domain zinc finger transcription factor,714,76806.91618000006,76.80691618000006,PATZ1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZAE3,A0A8V0ZAE3_CHICK,ZFAND4,Zinc finger AN1-type containing 4,694,76806.95248000015,76.80695248000015,ZFAND4,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZKE6,A0A8V0ZKE6_CHICK,ABCG8,ATP-binding cassette sub-family G member 8,678,76808.81208000009,76.8088120800001,ABCG8,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V1AFH8,A0A8V1AFH8_CHICK,CCDC57,Coiled-coil domain containing 57,694,76809.28178000005,76.80928178000005,CCDC57,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
Q90625,ZBT17_CHICK,ZBTB17,Zinc finger and BTB domain-containing protein 17 (Fragment),706,76819.98297999997,76.81998297999998,ZBTB17,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0YXL9,A0A8V0YXL9_CHICK,MMP9,Matrix metalloproteinase-9,688,76824.85998000007,76.82485998000007,MMP9,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
Q58NQ4,FOXP1_CHICK,FOXP1,Forkhead box protein P1,686,76826.21368000002,76.82621368000001,FOXP1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0X6K6,A0A8V0X6K6_CHICK,INPPL1A,"phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase",695,76829.73108000009,76.82973108000009,INPPL1A,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V1AF23,A0A8V1AF23_CHICK,PRKCD,protein kinase C,670,76832.27218,76.83227218,PRKCD,,,False,kinase signaling,protein kinase family prefix,True,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,configured signaling gene; check phospho/total controls and antibody validation
A0A8V0ZXT6,A0A8V0ZXT6_CHICK,TGM3,protein-glutamine gamma-glutamyltransferase,691,76835.49368000003,76.83549368000003,TGM3,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A1D5P4S3,A0A1D5P4S3_CHICK,IL1RAP,Interleukin-1 receptor accessory protein,679,76846.29527999998,76.84629527999998,IL1RAP,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0Z7X6,A0A8V0Z7X6_CHICK,DTL,Denticleless E3 ubiquitin,704,76850.05768000013,76.85005768000013,DTL,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0YSA7,A0A8V0YSA7_CHICK,DAB2,DAB adaptor protein 2,707,76851.34208000009,76.8513420800001,DAB2,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0XD04,A0A8V0XD04_CHICK,,SRCR domain-containing protein,719,76853.57848000019,76.85357848000018,,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V1ABS5,A0A8V1ABS5_CHICK,SLC27A4,Arachidonate--CoA ligase,680,76860.77978000001,76.86077978000002,SLC27A4,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0XSC8,A0A8V0XSC8_CHICK,NFATC1,Nuclear factor of activated T cells 1,694,76861.07937999997,76.86107937999996,NFATC1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
F1NPJ5,F1NPJ5_CHICK,SLCO1B1,Solute carrier organic anion transporter family member,705,76862.85558,76.86285558,SLCO1B1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V1A394,A0A8V1A394_CHICK,LEMD2,LEM domain-containing protein 2,686,76863.26567999984,76.86326567999984,LEMD2,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V0ZHN3,A0A8V0ZHN3_CHICK,SLC6A6,Transporter,687,76869.52777999996,76.86952777999996,SLC6A6,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
F1NSM7,OC116_CHICK,,Ovocleidin-116,743,76869.6979800001,76.8696979800001,,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
A0A8V1AFI5,A0A8V1AFI5_CHICK,POMT1,Protein O-mannosyl-transferase 1,672,76870.44338000003,76.87044338000003,POMT1,,,False,,,False,,,,76.0,78.0,76.0-78.0 kDa,517,0,17,8,51.5,elevated,standard full-blot and antibody-validation checks
